query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChdDSUhNMG9nS0VJQ0FnSUNVLTVfQ3dBRRAB,https://www.google.com/maps/contrib/107770978420516222484?hl=en-US,Karin Soong,107770978420516222484,https://lh3.googleusercontent.com/a/AGNmyxZIuweeXjNXWbaGR1F_1MJiihv6EI8V48IVpndv=s120-c-c0x00000000-cc-rp-mo-ba2-br100,Good place for good food. The park along waterway is good walk as able to see sunset _ sunrise at different. And it's lead all rhe way to sengkang sports centre.,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNVLTVfQ3dBRRAB!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgICU-5_CwAE%7CCgwItrmm6gUQyOH1iAM%7C?hl=en-US,5,1565105334,08/06/2019 15:28:54,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChdDSUhNMG9nS0VJQ0FnSUN5bGN5aV93RRAB,https://www.google.com/maps/contrib/102840716051974990892?hl=en-US,Ryan Ng,102840716051974990892,https://lh3.googleusercontent.com/a/AGNmyxZ2kH_vnlliIWO1v6UZhbwrW2okMBdrMBrPBuCE=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Love running pass here. But for the love of god. Stop blocking the bridge with the bicycle if you wanna stop for photo ops!,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5bGN5aV93RRAB!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgICylcyi_wE%7CCgsIx9b-gAYQ8MTxRw%7C?hl=en-US,5,1612688199,02/07/2021 08:56:39,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChZDSUhNMG9nS0VJQ0FnSUM2b05TdFJBEAE,https://www.google.com/maps/contrib/105069294556426777692?hl=en-US,Juinn Ann Tao,105069294556426777692,https://lh3.googleusercontent.com/a/AGNmyxY09wMir01hHJfcVjDrHGBfyTyCHCRjmbj1j1M=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Good place to bring the kids. Paths are wide enough. Distance a little far for a turn around.,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM2b05TdFJBEAE!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIC6oNStRA%7CCgwIloOkiQYQuLT1tAE%7C?hl=en-US,4,1630077334,08/27/2021 15:15:34,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChZDSUhNMG9nS0VJQ0FnSURBMFBIRlRREAE,https://www.google.com/maps/contrib/103853962726186607453?hl=en-US,Junqin Eric,103853962726186607453,https://lh3.googleusercontent.com/a/AGNmyxagONf8zKcXHdIMMDSwgJ6M4ex7AGGV_ByjbPT8=s120-c-c0x00000000-cc-rp-mo-ba5-br100,Love this place. Nestled within the heartland lies this man made park. The scenery is just relaxing. Cycling along this area is a great experience too!,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBMFBIRlRREAE!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIDA0PHFTQ%7CCgsIwuj9uwUQwPnvDA%7C?hl=en-US,5,1467970626,07/08/2016 09:37:06,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChdDSUhNMG9nS0VJQ0FnSURBelkyUHNRRRAB,https://www.google.com/maps/contrib/117376181364785936095?hl=en-US,Goh See Chen,117376181364785936095,https://lh3.googleusercontent.com/a/AGNmyxaJ3X_rrU1Dc74_2NhDnEKZaQWRyhojauGZO1ak=s120-c-c0x00000000-cc-rp-mo-br100,Very bad experience. I only cycling a short distance. I locked and park nearby place. But I no automatically update. Then I charge me long distance until my home and inform me GPS lost. Who should me to contact?,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBelkyUHNRRRAB!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIDAzY2PsQE%7CCgwIoPX02AUQgM-AkAE%7C?hl=en-US,1,1528642208,06/10/2018 14:50:08,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChZDSUhNMG9nS0VJQ0FnSURnMnMzM0FnEAE,https://www.google.com/maps/contrib/117547653557889853988?hl=en-US,WaiKai Yeong,117547653557889853988,https://lh3.googleusercontent.com/a/AGNmyxYcNPHgE7_e4r65ndsNeuESxggSFC6Pn30unO4=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"The riverside path is paved and suitable for jogging, walking and cycling. However, almost the entire path is under direct sunlight in the day time and it gets very hot.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnMnMzM0FnEAE!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIDg2s33Ag%7CCgwIt7nH3AUQ6JvvtwE%7C?hl=en-US,3,1536285879,09/07/2018 02:04:39,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChdDSUhNMG9nS0VJQ0FnSURDbFlpVzdRRRAB,https://www.google.com/maps/contrib/113086471825987715700?hl=en-US,ybanfong John,113086471825987715700,https://lh3.googleusercontent.com/a-/ACB-R5T-9ER8LPmyhr1sErmFqD-PVcD6H7vZ4R9vwoCsa34=s120-c-c0x00000000-cc-rp-mo-ba5-br100,Building more water point and toilets will be nice. The muddy part of the route be cement up will be great as it lead to Coney Island.,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDbFlpVzdRRRAB!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIDClYiW7QE%7CCgwI95Hr-wUQkNrMhgM%7C?hl=en-US,4,1601882359,10/05/2020 07:19:19,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChZDSUhNMG9nS0VJQ0FnSURBb2JQOERnEAE,https://www.google.com/maps/contrib/107942982119174473299?hl=en-US,Nick Peh,107942982119174473299,https://lh3.googleusercontent.com/a-/ACB-R5QaWAUZ-FP6qTVe8pwDplEMlqEZWj_cdLBaJKjnLA=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Waterway point mall is beside this park , various choices for food and cafes here. The best part is five major banks situated here extended their closing hours upto 1830hrs. Telco store was big and not always long queue. Can consider having a day out here!",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBb2JQOERnEAE!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIDAobP8Dg%7CCgsIy96RxQUQwK_MEg%7C?hl=en-US,5,1487171403,02/15/2017 15:10:03,2,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChZDSUhNMG9nS0VJQ0FnSUNHaHY2TFN3EAE,https://www.google.com/maps/contrib/115942327913977290096?hl=en-US,James Brady,115942327913977290096,https://lh3.googleusercontent.com/a/AGNmyxZB7rBSbTwKFyYwI9YIMNftasSum2eKXJUIInoi=s120-c-c0x00000000-cc-rp-mo-ba4-br100,I highly recommend that everyone visit it once at least.  A very unique waterside park.,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHaHY2TFN3EAE!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgICGhv6LSw%7CCgwI-57liwYQgOf84QE%7C?hl=en-US,5,1635340155,10/27/2021 13:09:15,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChZDSUhNMG9nS0VJQ0FnSURnalp2Y2NnEAE,https://www.google.com/maps/contrib/114900308871505526439?hl=en-US,Daryl T,114900308871505526439,https://lh3.googleusercontent.com/a-/ACB-R5QG67q41RtSlQpT4AOp9AVO6o3lGvadhIuDV5LZxA=s120-c-c0x00000000-cc-rp-mo-ba5-br100,Very relaxing area where you can walk by the water way. Not many food places nearby so bring food along. You can walk all the way to coney island where you can escape from the bustle of Singapore.,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnalp2Y2NnEAE!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIDgjZvccg%7CCgwIlPzBtgUQgL_o-gE%7C?hl=en-US,5,1456504340,02/26/2016 16:32:20,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChdDSUhNMG9nS0VJQ0FnSUNBOWFHNWhBRRAB,https://www.google.com/maps/contrib/101553180972678649245?hl=en-US,Christian,101553180972678649245,https://lh3.googleusercontent.com/a/AGNmyxZh0E-IpBkeGwswvu4iEhugoCi14H7r5_gGiFXjiWo=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Beautiful and quiet park on the east coast. Lots of benches in shaded areas. Bike rental at SAFRA and lots of places to have lunch or dinner.,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBOWFHNWhBRRAB!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgICA9aG5hAE%7CCgwI48mJxgUQgM-ShAM%7C?hl=en-US,5,1489134819,03/10/2017 08:33:39,2,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChZDSUhNMG9nS0VJQ0FnSUNJdXVicU1nEAE,https://www.google.com/maps/contrib/100917751317650512717?hl=en-US,Eric Cantona,100917751317650512717,https://lh3.googleusercontent.com/a/AGNmyxaieCTVtdNlBCH9wLG1Wh4d4t7dpBDS1eKGgNGr=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Nice park. Always enjoyed it. Certain paths can be narrow especially when there are groups walking together and with bikers/scooters.,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJdXVicU1nEAE!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgICIuubqMg%7CCgwIy-SY3wUQ95DawQE%7C?hl=en-US,4,1541812811,11/10/2018 01:20:11,1,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChdDSUhNMG9nS0VJQ0FnSUMwOE5iYWdRRRAB,https://www.google.com/maps/contrib/112730181789580568774?hl=en-US,Rashmi Sridhar,112730181789580568774,https://lh3.googleusercontent.com/a-/ACB-R5TEtlQwwHw3Lta_jQ5-bi62TVERUJ-8EaHAw9v5zQ=s120-c-c0x00000000-cc-rp-mo-br100,"Very calm, clean and high positive energy giving place..superb for morning n evening walks, family outing, grt scenery too..accessible to malls..",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwOE5iYWdRRRAB!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIC08NbagQE%7CCgsIop7o6wUQ-ImzLw%7C?hl=en-US,5,1568280354,09/12/2019 09:25:54,1,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChdDSUhNMG9nS0VJQ0FnSUNBMzZpSF9BRRAB,https://www.google.com/maps/contrib/100724085070423425442?hl=en-US,Nishant Budhdev,100724085070423425442,https://lh3.googleusercontent.com/a-/ACB-R5QHxBnjshfb_S3rLGSyyifetVfS03odt6Kb_2cR1w=s120-c-c0x00000000-cc-rp-mo-br100,"Awesome place to go and enjoy nice fresh air. You can go cycling, skateboarding, rollerblading or walking. Quite lively in the evening.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBMzZpSF9BRRAB!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgICA36iH_AE%7CCgwIroHztgUQwJuOmAE%7C?hl=en-US,4,1457307822,03/06/2016 23:43:42,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChZDSUhNMG9nS0VJQ0FnSURTNGU3RUJ3EAE,https://www.google.com/maps/contrib/117316308946167178763?hl=en-US,Melissa Eisner,117316308946167178763,https://lh3.googleusercontent.com/a/AGNmyxaD1WxOj-aIpMiD_eU8Gh1WyCVtpyc5HfQLjVoRkcY=s120-c-c0x00000000-cc-rp-mo-ba6-br100,"Beautiful tranquil space where you can walk, run or cycle. Love it ... Feels like you are a world away from the hussle and bussle of the city.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURTNGU3RUJ3EAE!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIDS4e7EBw%7CCgwItqOr_wUQyPmHsAE%7C?hl=en-US,5,1609224630,12/29/2020 06:50:30,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChZDSUhNMG9nS0VJQ0FnSURBb1lMZUZBEAE,https://www.google.com/maps/contrib/107371977971123739152?hl=en-US,Walter Loo,107371977971123739152,https://lh3.googleusercontent.com/a-/ACB-R5SmWjTdWaJuAsDbqe5gjUmWG5yWWGPfr1NcxVey=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"The mall provides for all shopping needs. There is DAISO as well. The air-con is cold enough, if you stay within the premises. If you have kids, try the 🐎 round about circus ride and the Choo-Choo train ride.

Also a delightful place for a casual long walk as there are many shades around the PCN. Be prepared to see monitor lizards, white-breasted waterhen, colorful birds and of course fishes. If you have time, try to observe how the water way is designed to ""behave"" and stay evergreen.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBb1lMZUZBEAE!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgIDAoYLeFA%7CCgwIk4_O3AUQ-M-3kgI%7C?hl=en-US,5,1536395155,09/08/2018 08:25:55,0,5307978681272054522
"Punggol Waterway Park, Singapore",Punggol Waterway Park,0x31da15f1a3415505:0x49a9ba7cdc9132fa,ChIJBVVBo_EV2jER-jKR3Hy6qUk,"https://www.google.com/maps/place/Punggol+Waterway+Park/@1.4111376999999998,103.90446209999999,14z/data=!4m8!1m2!2m1!1sPunggol+Waterway+Park!3m4!1s0x31da15f1a3415505:0x49a9ba7cdc9132fa!8m2!3d1.4111376999999998!4d103.90446209999999","https://search.google.com/local/reviews?placeid=ChIJBVVBo_EV2jER-jKR3Hy6qUk&q=Punggol+Waterway+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 45, ""2"": 36, ""3"": 181, ""4"": 660, ""5"": 1480}",2402,4.5,ChdDSUhNMG9nS0VJQ0FnSUNRNmZDWF9nRRAB,https://www.google.com/maps/contrib/100264321593662620414?hl=en-US,Chit Boon Lee,100264321593662620414,https://lh3.googleusercontent.com/a-/ACB-R5RQmbJLP5DwZy1JhP3ymdIFrfwXw2gmEOPlAnxmTA=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Bicycle rentals available, for some great cycling activities along the cycling path.  Accessible to coney island through the western entrance.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRNmZDWF9nRRAB!2m1!1s0x0:0x49a9ba7cdc9132fa!3m1!1s2@1:CIHM0ogKEICAgICQ6fCX_gE%7CCgwIhPzGsgUQwNO9kAE%7C?hl=en-US,5,1448197636,11/22/2015 13:07:16,0,5307978681272054522
